-0.155300,0.777500,0.028930,-0.878400,0.174800,-0.444800
0.089720,0.506900,0.098220,0.779600,0.047910,-0.624400
-0.531400,-0.475100,-0.049340,-0.544400,0.831000,0.114300
-0.071950,-0.162400,0.036980,0.138800,-0.990300,0.010210
-0.416700,-0.703200,-0.515000,-0.180800,0.939300,-0.291700
-0.389700,-0.604500,0.080890,-0.189600,0.977000,0.097220
0.128900,-0.022130,-0.163800,0.073950,0.794600,0.602500
0.222400,-0.656100,0.079720,0.465600,-0.750800,-0.468600
-0.081350,-0.733300,-0.026570,0.339700,-0.561500,0.754500
-0.007273,-0.183200,-0.269200,0.075670,-0.875100,-0.478000
-0.122700,-0.764200,0.249200,-0.286500,0.939100,0.189900
-0.189200,-0.516200,-0.270100,-0.093660,0.596500,0.797100
0.197200,0.644500,-0.232900,-0.460500,0.436600,-0.772900
-0.123900,-0.541200,0.065670,0.107300,-0.773900,0.624200
0.057840,-0.648900,-0.425700,0.423400,0.890000,0.169200
-0.037860,0.811600,-0.093110,0.742900,0.626000,-0.237400
-0.359300,-0.467600,-0.063530,0.002372,0.960300,0.279100
-0.201700,-0.040360,-0.161000,-0.000093,-0.991100,0.133100
-0.040940,0.247000,-0.127400,0.054320,0.010510,0.998500
-0.083060,-0.411600,0.172000,-0.372700,0.927800,-0.015300
-0.175200,-0.667100,-0.368700,0.499500,0.833200,-0.237300
0.345600,-0.481800,-0.188700,-0.059140,-0.829600,-0.555300
-0.496500,-0.327000,-0.117100,-0.364300,0.825900,-0.430300
-0.037040,-0.484700,-0.114300,0.858000,-0.325200,0.397500
-0.105100,0.667600,-0.332000,-0.996400,0.065930,0.053040
-0.028320,0.086820,-0.098540,0.807400,-0.533600,0.251700
-0.041500,0.325100,-0.274600,0.783200,-0.621300,-0.023030
0.063760,0.530700,-0.156400,0.056120,0.821600,0.567300
-0.049880,0.098280,-0.440400,0.690600,-0.699800,-0.182600
-0.512800,-0.523100,-0.201900,-0.245500,0.952400,-0.181000
-0.270600,-0.655700,-0.094060,-0.234500,-0.926500,-0.294300
0.086640,-0.486400,-0.600600,-0.363400,-0.925200,0.109200
-0.341900,-0.526200,-0.207300,-0.011480,-0.993500,0.113500
0.261500,0.150100,-0.161400,-0.226500,-0.847700,-0.479600
-0.175700,0.587500,-0.102000,0.122400,-0.965600,-0.229400
-0.159900,-0.512500,0.353400,-0.560300,0.821100,0.109300
0.279600,-0.306800,-0.097220,-0.015290,0.923800,0.382500
-0.053780,0.325600,0.023610,-0.865800,-0.128600,-0.483600
-0.023820,-0.667200,-0.151900,0.818800,0.008945,-0.574100
-0.332400,0.438700,-0.070620,-0.609600,-0.736800,-0.292400
-0.081680,0.492500,-0.268400,-0.936400,-0.194800,0.291900
0.286600,-0.527700,-0.056700,-0.012130,0.992800,0.119000
0.229300,0.359300,-0.081640,0.684300,0.193800,-0.703000
-0.009316,-0.387400,0.000653,-0.412500,0.744500,-0.525000
-0.011510,0.491800,-0.015930,-0.967600,-0.138400,0.211200
-0.051340,0.822600,-0.259200,-0.386100,0.915300,-0.114900
-0.005476,-0.479500,-0.396000,-0.338800,-0.930000,-0.142600
-0.148100,-0.645600,0.165600,0.742800,-0.601600,0.293600
0.151300,-0.552700,0.166000,-0.210600,-0.974300,0.079820
-0.034690,-0.217300,-0.091550,0.645700,-0.638300,0.419100
-0.291000,0.742800,-0.204800,-0.305500,0.949100,-0.076460
-0.105700,0.950000,-0.185400,0.635400,0.595200,-0.491900
-0.047770,0.502000,0.126100,-0.923900,0.331000,0.192200
-0.254200,-0.573600,0.020930,0.190600,-0.974700,-0.116700
-0.199400,0.412400,-0.127700,0.447400,-0.145700,0.882400
0.199600,-0.750200,-0.618000,-0.667900,-0.743900,-0.021820
0.005754,-0.815700,0.266800,0.024290,-0.829300,-0.558300
0.005358,0.387500,-0.399400,0.678400,0.475100,0.560400
0.480400,-0.503100,-0.189500,-0.302700,-0.820600,-0.484800
-0.036510,-0.592900,-0.033250,-0.219600,0.722500,-0.655600
0.147200,-0.710800,0.181700,-0.203000,0.973400,0.105700
0.093180,0.839900,-0.099870,0.338800,0.783700,-0.520700
-0.195500,-0.392400,-0.556300,0.641600,-0.723000,-0.256300
0.114600,0.408100,-0.149400,-0.458700,-0.508800,-0.728500
-0.291600,-0.703500,0.187300,-0.261600,0.960300,0.097040
-0.032880,0.818800,0.045170,0.469400,0.869000,0.156700
0.008839,-0.365900,-0.139200,-0.409800,0.732300,0.544000
0.167700,-0.685700,-0.159700,-0.125100,0.932700,-0.338300
-0.001376,-0.767700,-0.229200,-0.342100,-0.527000,-0.778000
-0.065030,-0.184400,-0.557300,0.823100,-0.436100,-0.363700
-0.134800,-0.399700,-0.441600,-0.115400,0.964000,0.239600
-0.520300,-0.611500,0.056690,-0.085130,-0.704900,-0.704200
0.140800,-0.569400,0.027080,0.126700,0.744500,-0.655500
-0.231100,-0.308200,-0.183700,-0.081290,-0.882800,-0.462600
-0.255300,-0.646700,-0.271500,-0.369000,-0.887300,0.276500
-0.011680,0.666500,-0.060940,0.910500,0.306800,-0.277200
-0.102900,-0.591600,-0.210100,-0.020510,0.602400,0.797900
0.080030,-0.585600,-0.141200,-0.463800,0.633800,0.619100
-0.120800,0.323100,0.126900,0.737800,-0.075240,0.670800
-0.305600,-0.671900,-0.474400,0.382300,-0.869100,-0.313800
0.094130,-0.508800,-0.329200,-0.060770,0.768500,0.636900
-0.096180,-0.723600,0.091300,0.523300,0.798200,0.298500
-0.107200,0.352800,-0.416000,-0.878700,0.115900,-0.463100
-0.117800,0.156900,-0.138000,-0.387400,-0.657100,0.646600
-0.307300,-0.449300,-0.555700,-0.282800,0.959000,0.015400
-0.153500,-0.610000,-0.038200,0.465400,0.884600,-0.030850
-0.122500,-0.784500,-0.126800,0.735100,0.485600,0.473100
0.113700,-0.669100,-0.531200,-0.747100,-0.642500,-0.170100
-0.263500,0.534400,-0.045620,0.688800,-0.653900,0.313100
0.022810,-0.782600,-0.045140,-0.688000,0.681600,-0.249200
-0.031920,-0.454400,-0.229300,-0.342400,-0.817600,-0.462900
-0.119500,0.736500,-0.156000,-0.317400,-0.300500,0.899400
0.015530,-0.667200,-0.304700,-0.343300,-0.532000,-0.774100
-0.210600,-0.668400,0.260300,0.667000,-0.745000,-0.002873
-0.099070,-0.482900,0.260200,0.539000,-0.830200,0.142600
0.008075,-0.128500,0.113300,0.212000,0.977200,0.008380
0.214500,0.593900,-0.132900,-0.199500,0.310800,0.929300
-0.014100,0.256800,0.122400,0.219100,-0.919300,-0.327000
0.159000,-0.709200,-0.381500,0.128500,0.987600,0.090600
0.401300,-0.675600,-0.110300,-0.209900,-0.875800,0.434700
-0.297900,0.572400,-0.146000,0.015270,-0.383600,-0.923400
-0.596000,-0.534800,-0.118700,-0.232500,0.952100,-0.198700
0.104800,-0.708400,0.078480,0.130700,-0.986200,-0.101700
0.006956,0.970300,-0.198000,-0.204500,-0.176900,-0.962700
-0.084150,0.924400,-0.079190,-0.679600,-0.493600,0.542700
0.079510,0.730700,-0.099440,-0.546900,-0.621500,0.560900
-0.292000,0.352600,-0.122600,-0.503900,0.660700,-0.556300
-0.208800,-0.608000,-0.169000,0.096170,0.671300,0.734900
-0.081180,-0.130300,-0.327700,-0.718100,-0.685900,0.118000
0.074930,-0.744000,-0.156800,0.736900,-0.501600,0.453100
0.221700,0.379800,-0.198400,-0.377200,-0.428400,-0.821100
-0.549900,-0.619600,-0.165000,0.118400,-0.910500,-0.396200
0.229700,-0.601500,0.385500,0.661500,0.598500,0.451900
-0.362700,-0.561400,-0.013910,-0.011490,-0.862300,-0.506200
0.216200,0.542900,-0.254700,-0.275600,-0.800300,-0.532500
-0.050340,0.548700,-0.129900,-0.227200,-0.505300,0.832500
-0.161500,-0.459200,-0.359500,-0.525200,0.756500,0.389800
0.008432,-0.387800,0.217300,0.970400,-0.080510,0.227500
-0.445400,-0.637000,0.163000,-0.458800,0.842600,0.282100
0.166700,-0.568600,-0.073700,0.544800,-0.774200,-0.322300
-0.005766,0.768900,-0.182300,0.784400,-0.485800,0.385600
0.056090,-0.485400,-0.500200,-0.270500,-0.946200,-0.177700
-0.006490,-0.385200,0.104300,-0.555700,0.830100,0.046240
-0.107700,0.437100,-0.356100,-0.231700,-0.591100,0.772600
0.237300,-0.575000,0.233300,0.598300,0.785400,0.158600
0.224200,-0.040930,-0.113800,-0.002726,-0.997200,-0.074790
-0.147000,-0.522200,0.164200,-0.107400,0.990700,-0.083870
0.523800,-0.547900,-0.106600,0.433900,0.488800,0.756800
-0.186500,-0.708300,-0.107700,0.734800,0.519000,0.436800
-0.046950,-0.476700,0.099160,0.553000,-0.820900,0.142700
0.122000,0.609400,-0.177400,-0.326500,0.837200,0.438700
0.213800,-0.275100,-0.182600,0.025000,0.852200,0.522700
0.031680,0.428000,0.089780,-0.465500,-0.880100,-0.093510
-0.080760,-0.161500,0.140800,-0.204000,0.978800,-0.017280
-0.010800,0.111800,-0.342200,-0.060320,-0.998200,0.006094
-0.466600,-0.505700,-0.115400,0.000032,0.863300,-0.504800
0.284700,-0.678000,0.151400,0.905900,-0.095810,-0.412500
0.310600,-0.282900,-0.187400,-0.233500,-0.811300,-0.536000
-0.021230,0.098040,0.157400,-0.631700,0.644500,0.430900
0.169100,-0.480700,-0.550300,0.669700,0.698800,-0.251500
-0.034880,0.487000,-0.403100,-0.955100,0.238500,-0.176000
-0.289800,-0.507200,-0.129200,-0.055300,0.830100,-0.554900
-0.022590,-0.761000,-0.126300,0.802400,-0.011600,0.596600
-0.125000,-0.707300,-0.298200,-0.388200,-0.683500,-0.618100
-0.030960,-0.773500,0.043370,0.271300,0.858000,-0.436100
-0.102800,-0.826300,0.323300,0.392900,0.690200,0.607600
-0.333400,0.481700,-0.155300,-0.481600,0.874800,-0.052930
-0.242400,-0.533700,0.311800,-0.302700,0.930100,0.208000
-0.055550,-0.578900,-0.124800,-0.676400,0.009770,0.736400
-0.099310,-0.772300,-0.229900,-0.584200,-0.687300,-0.431600
-0.045320,-0.214700,-0.185200,0.595900,0.678100,0.430200
0.109100,-0.504000,0.234800,0.331100,0.934900,-0.127600
-0.423200,-0.568400,-0.186200,-0.180900,0.723200,0.666500
-0.170600,-0.731000,0.001974,0.029250,-0.699700,0.713800
-0.040750,0.013310,-0.154800,0.033070,0.007919,-0.999400
0.041450,0.141300,-0.126500,0.427800,-0.902200,-0.054510
-0.293200,-0.590000,0.103100,0.248500,-0.967900,-0.038300
-0.114300,0.769100,-0.053350,-0.896900,-0.056860,-0.438600
-0.349200,-0.608400,-0.148400,0.173800,0.702200,0.690500
0.266400,-0.503300,-0.148000,-0.059350,-0.829800,-0.554900
-0.092790,-0.649200,0.038610,0.935400,-0.051990,0.349700
0.184900,0.437500,-0.099060,-0.268400,0.297000,-0.916400
-0.019680,0.883600,-0.145900,0.931700,-0.362900,0.014020
0.046290,-0.062280,-0.147800,0.387300,-0.658300,-0.645400
-0.389700,-0.666900,-0.436100,-0.427900,-0.759500,0.489900
-0.415800,-0.314800,-0.157200,0.231600,-0.972600,0.021330
-0.242800,-0.275500,-0.100100,0.067810,-0.574200,0.815900
-0.052550,-0.402700,-0.403000,-0.543900,-0.838200,0.039190
-0.042480,0.313100,-0.065910,-0.643300,-0.733300,0.220000
0.046420,-0.575600,-0.002380,0.374300,0.597400,-0.709200
-0.106000,-0.484100,-0.279800,-0.312600,0.468100,0.826600
-0.004619,-0.160500,-0.363100,0.124400,0.992000,-0.022460
-0.198500,0.743200,-0.196800,0.286000,0.078040,-0.955100
-0.011380,0.133100,-0.025210,0.869400,-0.488700,-0.072470
-0.289900,-0.040250,-0.166100,-0.010060,-0.992700,0.120500
-0.097370,0.830700,-0.156100,-0.091140,-0.984600,0.149100
0.155300,-0.662500,0.023430,0.465500,-0.751000,-0.468300
0.001235,-0.414200,-0.321400,0.417700,0.774200,0.475500
0.183200,0.162300,-0.124000,-0.186800,-0.977200,-0.100500
0.020600,0.556600,0.124900,-0.064120,0.997500,-0.028320
-0.227900,-0.552300,0.404200,-0.400600,0.886100,0.233300
0.153800,-0.504100,-0.653800,0.272000,-0.945100,0.181200
-0.081480,-0.411200,0.052870,-0.192500,0.979000,-0.067600
-0.058420,-0.812200,-0.065350,-0.951100,-0.305500,-0.045460
-0.064090,-0.448800,-0.028050,0.227200,-0.836500,0.498600
0.239900,-0.612500,-0.085160,-0.075080,0.706800,-0.703400
-0.054170,-0.785500,0.185100,0.315700,0.882800,0.347700
-0.146300,-0.574900,-0.116300,-0.436800,-0.640800,0.631400
-0.383500,-0.514200,-0.134100,0.005582,0.938300,-0.345800
-0.066420,0.297400,-0.355700,-0.814000,-0.257200,0.520800
0.354000,-0.522800,-0.108000,0.012500,-0.992300,-0.123200
-0.122300,-0.065930,-0.146000,-0.424600,-0.782900,0.454600
0.080660,-0.691700,-0.355100,0.568400,0.778500,0.266200
-0.008809,-0.140000,-0.014080,0.866100,-0.480100,0.139400
0.030740,0.405000,-0.138500,-0.184100,0.610100,0.770600
-0.047530,-0.533100,0.032590,0.413300,-0.635400,0.652200
-0.248400,-0.661200,-0.414900,0.015340,-0.985800,-0.167100
0.009773,-0.614300,-0.205800,-0.053950,0.776600,0.627600
0.041400,-0.738800,0.022250,-0.686100,0.681900,-0.253400
-0.040240,0.307100,-0.183300,0.983700,0.160500,0.081360
-0.241800,-0.475500,-0.360500,0.098720,-0.954900,-0.280000
-0.032910,-0.502300,-0.317800,-0.264800,-0.710000,-0.652600
-0.068220,0.670900,-0.259400,0.691200,0.703100,-0.166800
-0.092360,-0.639800,-0.082890,-0.426200,-0.904200,-0.029280
0.024250,0.302600,-0.386100,-0.746000,-0.219900,-0.628600
-0.215000,-0.699000,0.143100,0.130100,-0.987400,0.090110
-0.068030,0.378300,0.099580,0.572400,0.808600,-0.136200
-0.447600,-0.582900,0.028640,0.011960,0.864600,0.502300
0.009550,0.481000,-0.120600,0.672100,-0.740400,-0.003160
0.187000,-0.564900,0.094460,-0.081700,-0.996600,0.013360
-0.033470,0.158700,-0.151400,0.557600,0.008162,-0.830100
-0.035310,0.714200,-0.131600,-0.090470,0.100900,0.990800
-0.051500,-0.315700,-0.154600,-0.569700,0.007946,-0.821800
-0.051140,0.480300,-0.190400,0.696200,0.714100,0.073340
-0.175500,-0.518700,0.270800,-0.137900,0.988600,-0.060830
-0.043460,0.086900,-0.185200,0.391600,0.748900,0.534700
-0.252300,0.622000,-0.103900,0.377300,0.502500,-0.777900
-0.054420,-0.411800,-0.153200,-0.689700,0.008284,-0.724000
-0.253700,-0.423700,-0.609400,0.570700,-0.807100,-0.151500
0.137900,0.505100,-0.149200,-0.413800,-0.900300,-0.135100
0.001195,0.331900,0.094270,0.795700,0.212700,-0.567100
0.136100,-0.641000,-0.103400,-0.062700,0.691000,-0.720100
-0.113400,0.520900,-0.337500,0.016360,0.852200,0.522900
-0.259900,-0.542500,-0.053000,-0.398300,-0.838700,-0.371300
-0.280500,-0.582200,-0.184300,-0.088950,-0.667400,-0.739300
0.075680,-0.504000,0.150400,-0.660700,-0.704600,0.259000
-0.262500,0.445400,-0.157800,0.419800,0.672200,-0.609800
-0.280900,0.605400,-0.010940,-0.493900,-0.030350,0.869000
-0.166400,-0.688500,0.081710,-0.601900,0.750900,-0.271800
-0.025090,-0.149300,-0.137200,0.994900,-0.005994,0.100700
-0.352000,-0.637300,-0.077120,0.243700,0.927500,0.283400
-0.250200,-0.014270,-0.105700,0.016870,0.988900,0.147500
0.033140,0.761200,-0.248000,0.392800,-0.918800,0.038160
0.068380,-0.495300,-0.425400,0.098460,-0.994100,-0.045930
0.203500,-0.305500,-0.103700,-0.009669,0.987300,0.158600
-0.201600,0.163000,-0.171700,-0.015480,0.760300,-0.649400
0.040210,-0.641700,-0.108400,-0.441000,0.113600,0.890300
0.082010,-0.493200,-0.676800,-0.495000,-0.867000,-0.057470
0.033110,0.492900,0.045340,0.643400,0.254000,-0.722200
0.116800,-0.685200,-0.455800,-0.527100,-0.793700,-0.303800
-0.445500,-0.467700,-0.053680,0.079430,-0.643700,0.761100
-0.009309,-0.411100,-0.467000,-0.118200,-0.989800,0.079290
0.433300,-0.518900,-0.133000,-0.192300,-0.920300,-0.340800
-0.168700,0.477600,-0.379400,-0.765400,0.063880,-0.640400
0.109200,-0.544000,0.096670,0.550800,0.809500,-0.203400
-0.189900,-0.531500,0.099720,0.014620,-0.999500,0.027050
0.208600,-0.014700,-0.182000,0.003624,0.901600,0.432500
-0.073040,-0.824100,-0.183000,-0.627600,-0.686400,-0.367300
0.208700,-0.697300,0.141900,0.449200,-0.797900,-0.401900
-0.319400,-0.307700,-0.182400,-0.011990,-0.979900,-0.199200
0.019810,-0.459500,-0.583600,-0.299500,-0.947300,-0.113600
-0.070700,-0.145000,-0.256000,-0.943100,0.045930,0.329200
0.010130,0.581400,-0.160800,-0.446000,0.738000,-0.506300
0.261500,-0.677500,-0.198000,0.181300,-0.669800,-0.720000
-0.066370,-0.533300,-0.237000,-0.284000,0.469700,0.835900
-0.376900,-0.611000,0.153000,0.224400,-0.974400,-0.011120
-0.066130,-0.194100,-0.029000,0.359200,-0.803300,0.475000
-0.124100,0.406900,-0.130300,0.073850,0.252400,0.964800
-0.263100,-0.666100,-0.343600,-0.366500,-0.892800,0.261800
-0.138400,-0.777100,-0.044460,0.000825,-0.706200,0.708000
-0.079370,-0.483700,0.167100,-0.578100,0.803800,-0.140100
-0.331500,0.555500,-0.058310,-0.486800,-0.789900,-0.372900
-0.110700,-0.743000,0.170100,0.506000,0.806700,0.305300
-0.029870,-0.172700,-0.493400,0.810000,-0.466800,-0.355000
-0.291400,0.156400,-0.150500,-0.180000,-0.862600,-0.472700
-0.459300,-0.620900,0.094430,-0.221100,0.812900,0.538800
-0.187700,-0.672200,-0.263900,-0.398600,-0.872700,0.282000
0.030470,-0.805800,-0.155200,0.753500,-0.483900,0.445100
-0.001503,0.452800,0.149600,0.709400,0.668300,0.224100
0.546100,-0.535600,-0.175600,-0.302400,-0.820300,-0.485400
0.344900,-0.315800,-0.124200,0.536200,0.460000,0.707700
-0.092760,-0.582900,0.008636,0.107900,-0.773600,0.624400
0.164700,-0.716200,-0.543200,-0.673200,-0.739100,0.023030
-0.193600,-0.413400,-0.489300,0.437800,-0.790600,-0.428100
-0.050810,0.367900,-0.362200,-0.495900,0.533100,0.685500
-0.407000,-0.287500,-0.093280,-0.436300,0.888100,-0.144600
-0.481800,-0.616000,-0.149400,0.125700,-0.944400,-0.303900
0.056310,-0.319600,-0.159400,-0.469000,0.634400,0.614400
-0.097150,-0.634800,-0.151800,0.088060,-0.245900,-0.965300
-0.091330,0.445900,-0.422400,-0.402700,0.852700,-0.332700
-0.185500,-0.304400,-0.132300,0.385800,0.656600,-0.648100
-0.102200,-0.471700,0.328000,-0.449400,0.889900,-0.078440
0.162800,0.571000,-0.221700,0.728000,0.217100,0.650300
0.218900,-0.564500,0.161600,0.250800,0.962200,-0.106600
-0.063580,0.300900,0.086890,0.095920,0.687600,0.719700
-0.234400,-0.543200,-0.146800,-0.513900,-0.772500,0.373000
-0.040990,-0.420500,0.250500,0.119800,-0.967900,-0.220900
-0.049030,0.815900,-0.326700,-0.629600,0.770200,-0.102000
-0.531800,-0.521800,-0.137200,0.255100,-0.959500,0.119600
0.250700,0.437500,-0.113600,0.299000,-0.954000,0.022800
0.074310,-0.768900,-0.242200,0.365800,-0.838100,-0.404600
0.234300,0.566700,-0.191200,0.060580,0.959500,-0.275000
-0.095330,0.281200,-0.431700,-0.433900,-0.714000,-0.549500
-0.052030,0.296600,0.161000,0.321700,0.939800,0.115500
-0.284200,-0.715900,0.254700,-0.289500,0.935500,0.202400
-0.162600,-0.525200,0.419200,0.649000,-0.760800,-0.004998
-0.054350,0.387900,-0.437500,-0.087290,0.996000,-0.021120
0.229200,-0.588100,0.311700,-0.273000,-0.942000,-0.195300
0.211000,-0.719400,0.204600,0.100900,0.926200,0.363300
-0.013950,-0.183600,0.281200,0.349000,0.830700,0.433700
-0.550600,-0.650300,0.101300,-0.236000,0.823900,0.515200
-0.120300,-0.645900,0.103200,0.769500,-0.514100,0.378800
0.181600,0.370300,-0.146600,-0.684600,-0.564400,-0.461300
-0.304300,0.355500,-0.187500,-0.616000,0.276800,0.737500
-0.061760,-0.801200,0.248600,-0.478400,-0.845400,-0.237700
0.016650,0.659400,0.002127,0.917100,0.064340,-0.393300
-0.279700,-0.471500,-0.075010,0.060390,-0.761500,0.645400
0.220500,-0.539400,-0.050130,-0.551500,0.711300,0.435800
0.247500,0.629200,-0.177300,0.545200,-0.600800,-0.584600
-0.105600,-0.424600,-0.354200,-0.510600,0.764500,0.393500
-0.192500,-0.592000,0.010960,0.411400,0.911500,-0.003075
0.165500,-0.543700,0.246500,-0.647800,-0.761700,-0.013420
-0.167000,-0.659000,-0.161800,-0.586700,-0.374400,-0.718100
-0.081350,0.367400,0.162200,-0.538800,0.838200,0.084600
0.030160,-0.721600,-0.272900,0.339000,0.528500,0.778300
0.030090,-0.507100,-0.338100,-0.217800,-0.722100,-0.656600
0.327200,-0.752400,0.255300,-0.025370,0.750800,0.660000
-0.241700,-0.694900,0.310200,-0.519400,0.826600,0.216700
-0.022830,-0.855600,0.323600,0.245600,-0.876500,-0.414100
0.024750,0.296800,0.154200,-0.727300,0.545500,0.416500
-0.246000,-0.430300,-0.544900,0.571100,-0.806800,-0.151400
0.119400,-0.711500,-0.193100,0.661400,-0.626900,0.411800
-0.024190,0.820800,-0.031240,0.773700,0.529500,-0.348000
-0.101200,0.585300,-0.116900,0.407500,0.822600,0.396600
0.062690,0.456700,0.137800,0.174500,-0.693700,0.698900
0.409500,-0.484100,-0.189300,0.042080,0.844200,0.534400
-0.062520,0.122400,-0.378100,-0.499100,-0.830400,0.247700
-0.200300,-0.572900,-0.070220,0.527500,0.795500,0.298400
0.107600,-0.046310,-0.108700,-0.531600,0.660700,0.530000
0.166500,-0.692700,0.082960,0.465700,-0.750000,-0.469700
0.084290,-0.682600,-0.129600,0.527000,-0.344900,0.776700
-0.344200,0.385400,-0.103100,0.121100,-0.553700,0.823900
-0.075640,-0.389500,-0.461700,-0.501300,-0.865000,0.020820
-0.276600,0.422500,-0.095670,0.545500,0.231100,0.805600
0.096240,0.514600,-0.103000,0.074460,-0.991900,0.103000
-0.069790,-0.427600,-0.590000,0.193700,0.936500,-0.292200
-0.198600,-0.670900,0.198700,-0.528200,0.793000,-0.303700
-0.047600,-0.414400,-0.275100,0.647900,0.656800,0.385800
0.177000,0.442100,-0.165300,-0.509400,0.288300,-0.810800
0.042260,-0.620700,-0.045770,-0.086810,-0.768800,0.633500
-0.591800,-0.504700,-0.063930,-0.389300,0.907200,0.159300
-0.320400,-0.587600,0.046890,-0.189100,0.971400,0.143800
-0.194100,-0.445500,-0.427000,-0.469000,0.789800,0.395200
0.064460,-0.555600,-0.275600,0.302900,-0.816200,-0.492000
0.211800,-0.521700,-0.114900,0.089860,-0.870400,-0.484000
-0.005068,-0.133800,0.047600,0.570400,-0.819200,-0.059530
-0.137600,-0.543900,-0.249700,0.010120,-0.621800,-0.783100
-0.030450,0.324700,-0.405100,-0.355700,0.730000,-0.583600
0.059310,-0.731700,-0.051280,0.847900,-0.528700,-0.038680
0.344300,-0.652900,-0.101600,-0.203500,-0.745600,0.634600
-0.307100,0.637200,-0.127300,-0.605800,-0.234300,0.760300
0.253200,0.445400,-0.206600,0.915300,-0.204000,0.347300
0.213500,-0.654300,-0.121400,0.148300,-0.719900,0.678100
0.187400,0.639700,-0.172200,-0.637600,0.508600,0.578600
-0.236100,0.588600,-0.052990,0.801000,-0.107400,0.588900
-0.076480,0.903000,-0.157100,-0.020340,-0.242500,0.969900
-0.035840,0.642900,-0.111700,-0.916100,-0.163500,0.366100
-0.054590,-0.765100,0.127700,0.534700,0.792600,0.293100
-0.046450,-0.619500,-0.183100,0.337100,-0.457400,-0.822900
0.116900,-0.485700,-0.498300,0.119000,-0.991400,-0.053750
